Circle_57_53,Circle_57_54,Circle_57_55,Circle_58_52,Source,Output
122.79793275215124,97.36897737793547,153.0265834683858,212.6065574704483,0.903176926657578,-4.491031226030149e-10
138.14971398984136,146.0990450125072,118.79721856721125,151.6932668607379,0.9968510774179682,-4.320984919207804e-11
83.4345597153008,92.53623197377274,114.88798976789268,107.34681488505711,1.6814276855212418,-3.888404132747368e-10
182.11477424812708,95.32215304868853,69.7981536489496,125.60857440104395,0.6868976865596871,-1.5254933522439393e-10
51.94188820873441,145.08404246672126,125.11444982916217,160.36925772747946,0.982417839643857,-6.178383687859593e-11
201.38586163039466,194.80536668727134,57.72581404719826,126.13055017849344,1.3184250692123207,-3.7136495797247983e-10
98.21789769382147,153.39595564498427,56.4314935740511,62.29016503321401,1.3203057982964754,-1.2027932012836863e-10
183.61341593959935,158.57302771469233,205.62465637189376,59.419776491830035,0.7833162484540314,-5.559989888020124e-11
128.92000412564806,171.53755417986613,195.29094616845165,122.71757942576608,1.8804274922983686,-6.643208332677516e-11
162.05926811713312,136.94561770322395,167.39026236555014,212.97004930002385,1.1122513049477152,-1.946929716656252e-11
90.43108175742927,165.93395866161202,166.97209750057925,124.30981993985043,1.7224367584735065,-2.762499960193071e-10
112.82243760172997,88.80603916832422,113.57003925592926,71.02312173529397,0.6830547123640123,-1.8933190623193639e-10
110.07779138253412,150.7775133244077,98.6982444906874,59.82423946767689,1.5592836931860972,-1.753050796740168e-10
149.2263635407483,208.94459540006366,77.15702580109875,213.71308274326356,0.8015348027315564,-2.685570271727687e-10
100.09278903701569,87.31052958258094,208.69559176560088,149.44280301285562,1.745510820032723,-3.626876966967353e-11
68.7234271812662,137.55852239890567,73.149934046454,224.63782130465546,1.9084663882687947,-3.657843176448552e-10
115.18520988299422,161.63420048990656,216.2393288768597,70.34491382125961,0.9344369162000283,-6.572029551999417e-11
112.2605657837234,96.73029535305815,92.16983503123524,215.34688487699944,1.7330975245915223,-3.9170208273444824e-10
212.67846519731015,213.03736400259416,80.65508471585234,147.89217517220604,1.8791064501199146,-2.0322180108841614e-10
83.35768842077601,56.654157153738005,56.43991952112986,171.99431918318356,1.1039848248124722,-2.297993735674694e-10
215.17835828141082,211.0092591970782,212.29184522519398,207.79639855921786,0.6174910422234847,-6.241233797075923e-11
200.5705265429893,110.19291648941507,209.02244158415044,202.1665653974878,0.6004838145436318,-4.6659240515324634e-11
85.4736754173432,141.87567987071205,126.59777383763718,85.2819464925347,0.7054462032644541,-2.731451593438865e-10
203.949911181767,57.32044530586922,171.63839908126744,168.0536879264862,1.8498291317017748,-1.248388751324538e-10
170.8578351136051,153.54743512868657,157.0260516077441,89.54778418109277,0.638795423935564,-2.2658675556316082e-11
215.05261841071587,174.50010529326275,51.53983485082076,164.52749455962362,0.7443471992140551,-4.455486501616546e-10
148.08172027352833,157.21357621547497,142.0045151865569,197.88483118030373,0.9275919467364472,-5.3519139045381933e-11
216.674194585149,73.40058853603004,68.18379449174155,212.64270090334492,0.5952684504640862,-9.384201666789198e-10
159.74830539953786,112.48518164567473,192.898052413249,67.38799644441751,0.7711571536311481,-6.833032914333365e-11
159.9129077146702,67.0900084342877,76.87216174642327,160.35561019767613,1.6153396575672099,-6.262577981248795e-11
223.3843919108501,97.35981530473195,77.96907545384975,209.279581281429,1.85073467429304,-9.101119976999716e-10
123.00327454379351,151.55486172727996,194.99180429582947,213.19964697752962,0.7194331527138469,-5.089584238896543e-11
83.24783591593919,198.73160321329308,63.06135249021219,129.4250642238095,1.0168718242729278,-1.0177316446477798e-09
83.23893512401989,169.511051520423,64.82580435730674,128.54400693270213,1.0896101440896546,-1.8647276708658278e-10
97.91787696528093,88.7065170412964,161.12892323718742,173.2934778557712,1.2254441733566397,-3.32068209358473e-10
215.5689407537203,115.76111080805438,104.47806028365088,137.9288872424873,1.2916787929702964,-9.509245475279125e-10
